reaction.dbId,inputMember.dbId,outputMember.dbId,catalystMember.dbId,positiveRegulationMember.dbId,negativeRegulationMember.dbId
9646347,9641125,9665106,9641126,9641126,9641126
9646347,9641125,9641112,9641128,9641128,9641128
9646347,9641125,9641112,9641128,9641128,9665106
9646347,9641125,9641112,9641128,9641128,9641112
9646347,9641125,9641112,9641128,9641128,9641129
9646347,9641125,9641112,9641128,9641128,9641125
9646347,9641125,9641112,9641128,9641128,9641126
9646347,9641125,9641112,9641128,9665106,9641128
9646347,9641125,9641112,9641128,9665106,9665106
9646347,9641125,9641112,9641128,9665106,9641112
9646347,9641125,9641112,9641128,9665106,9641129
9646347,9641125,9641112,9641128,9665106,9641125
9646347,9641125,9641112,9641128,9665106,9641126
9646347,9641125,9641112,9641128,9641112,9641128
9646347,9641125,9641112,9641128,9641112,9665106
9646347,9641125,9641112,9641128,9641112,9641112
9646347,9641125,9641112,9641128,9641112,9641129
9646347,9641125,9641112,9641128,9641112,9641125
9646347,9641125,9641112,9641128,9641112,9641126
9646347,9641125,9641112,9641128,9641129,9641128
9646347,9641125,9641112,9641128,9641129,9665106
9646347,9641125,9641112,9641128,9641129,9641112
9646347,9641125,9641112,9641128,9641129,9641129
9646347,9641125,9641112,9641128,9641129,9641125
9646347,9641125,9641112,9641128,9641129,9641126
9646347,9641125,9641112,9641128,9641125,9641128
9646347,9641125,9641112,9641128,9641125,9665106
9646347,9641125,9641112,9641128,9641125,9641112
9646347,9641125,9641112,9641128,9641125,9641129
9646347,9641125,9641112,9641128,9641125,9641125
9646347,9641125,9641112,9641128,9641125,9641126
9646347,9641125,9641112,9641128,9641126,9641128
9646347,9641125,9641112,9641128,9641126,9665106
9646347,9641125,9641112,9641128,9641126,9641112
9646347,9641125,9641112,9641128,9641126,9641129
9646347,9641125,9641112,9641128,9641126,9641125
9646347,9641125,9641112,9641128,9641126,9641126
9646347,9641125,9641112,9665106,9641128,9641128
9646347,9641125,9641112,9665106,9641128,9665106
9646347,9641125,9641112,9665106,9641128,9641112
9646347,9641125,9641112,9665106,9641128,9641129
9646347,9641125,9641112,9665106,9641128,9641125
9646347,9641125,9641112,9665106,9641128,9641126
9646347,9641125,9641112,9665106,9665106,9641128
9646347,9641125,9641112,9665106,9665106,9665106
9646347,9641125,9641112,9665106,9665106,9641112
9646347,9641125,9641112,9665106,9665106,9641129
9646347,9641125,9641112,9665106,9665106,9641125
9646347,9641125,9641112,9665106,9665106,9641126
9646347,9641125,9641112,9665106,9641112,9641128
9646347,9641125,9641112,9665106,9641112,9665106
9646347,9641125,9641112,9665106,9641112,9641112
9646347,9641125,9641112,9665106,9641112,9641129
9646347,9641125,9641112,9665106,9641112,9641125
9646347,9641125,9641112,9665106,9641112,9641126
9646347,9641125,9641112,9665106,9641129,9641128
9646347,9641125,9641112,9665106,9641129,9665106
9646347,9641125,9641112,9665106,9641129,9641112
9646347,9641125,9641112,9665106,9641129,9641129
9646347,9641125,9641112,9665106,9641129,9641125
9646347,9641125,9641112,9665106,9641129,9641126
9646347,9641125,9641112,9665106,9641125,9641128
9646347,9641125,9641112,9665106,9641125,9665106
9646347,9641125,9641112,9665106,9641125,9641112
9646347,9641125,9641112,9665106,9641125,9641129
9646347,9641125,9641112,9665106,9641125,9641125
9646347,9641125,9641112,9665106,9641125,9641126
9646347,9641125,9641112,9665106,9641126,9641128
9646347,9641125,9641112,9665106,9641126,9665106
9646347,9641125,9641112,9665106,9641126,9641112
9646347,9641125,9641112,9665106,9641126,9641129
9646347,9641125,9641112,9665106,9641126,9641125
9646347,9641125,9641112,9665106,9641126,9641126
9646347,9641125,9641112,9641112,9641128,9641128
9646347,9641125,9641112,9641112,9641128,9665106
9646347,9641125,9641112,9641112,9641128,9641112
9646347,9641125,9641112,9641112,9641128,9641129
9646347,9641125,9641112,9641112,9641128,9641125
9646347,9641125,9641112,9641112,9641128,9641126
9646347,9641125,9641112,9641112,9665106,9641128
9646347,9641125,9641112,9641112,9665106,9665106
9646347,9641125,9641112,9641112,9665106,9641112
9646347,9641125,9641112,9641112,9665106,9641129
9646347,9641125,9641112,9641112,9665106,9641125
9646347,9641125,9641112,9641112,9665106,9641126
9646347,9641125,9641112,9641112,9641112,9641128
9646347,9641125,9641112,9641112,9641112,9665106
9646347,9641125,9641112,9641112,9641112,9641112
9646347,9641125,9641112,9641112,9641112,9641129
9646347,9641125,9641112,9641112,9641112,9641125
9646347,9641125,9641112,9641112,9641112,9641126
9646347,9641125,9641112,9641112,9641129,9641128
9646347,9641125,9641112,9641112,9641129,9665106
9646347,9641125,9641112,9641112,9641129,9641112
9646347,9641125,9641112,9641112,9641129,9641129
9646347,9641125,9641112,9641112,9641129,9641125
9646347,9641125,9641112,9641112,9641129,9641126
9646347,9641125,9641112,9641112,9641125,9641128
9646347,9641125,9641112,9641112,9641125,9665106
9646347,9641125,9641112,9641112,9641125,9641112
9646347,9641125,9641112,9641112,9641125,9641129
9646347,9641125,9641112,9641112,9641125,9641125
9646347,9641125,9641112,9641112,9641125,9641126
9646347,9641125,9641112,9641112,9641126,9641128
9646347,9641125,9641112,9641112,9641126,9665106
9646347,9641125,9641112,9641112,9641126,9641112
9646347,9641125,9641112,9641112,9641126,9641129
9646347,9641125,9641112,9641112,9641126,9641125
9646347,9641125,9641112,9641112,9641126,9641126
9646347,9641125,9641112,9641129,9641128,9641128
9646347,9641125,9641112,9641129,9641128,9665106
9646347,9641125,9641112,9641129,9641128,9641112
9646347,9641125,9641112,9641129,9641128,9641129
9646347,9641125,9641112,9641129,9641128,9641125
9646347,9641125,9641112,9641129,9641128,9641126
9646347,9641125,9641112,9641129,9665106,9641128
9646347,9641125,9641112,9641129,9665106,9665106
9646347,9641125,9641112,9641129,9665106,9641112
9646347,9641125,9641112,9641129,9665106,9641129
9646347,9641125,9641112,9641129,9665106,9641125
9646347,9641125,9641112,9641129,9665106,9641126
9646347,9641125,9641112,9641129,9641112,9641128
9646347,9641125,9641112,9641129,9641112,9665106
9646347,9641125,9641112,9641129,9641112,9641112
9646347,9641125,9641112,9641129,9641112,9641129
9646347,9641125,9641112,9641129,9641112,9641125
9646347,9641125,9641112,9641129,9641112,9641126
9646347,9641125,9641112,9641129,9641129,9641128
9646347,9641125,9641112,9641129,9641129,9665106
9646347,9641125,9641112,9641129,9641129,9641112
9646347,9641125,9641112,9641129,9641129,9641129
9646347,9641125,9641112,9641129,9641129,9641125
9646347,9641125,9641112,9641129,9641129,9641126
9646347,9641125,9641112,9641129,9641125,9641128
9646347,9641125,9641112,9641129,9641125,9665106
9646347,9641125,9641112,9641129,9641125,9641112
9646347,9641125,9641112,9641129,9641125,9641129
9646347,9641125,9641112,9641129,9641125,9641125
9646347,9641125,9641112,9641129,9641125,9641126
9646347,9641125,9641112,9641129,9641126,9641128
9646347,9641125,9641112,9641129,9641126,9665106
9646347,9641125,9641112,9641129,9641126,9641112
9646347,9641125,9641112,9641129,9641126,9641129
9646347,9641125,9641112,9641129,9641126,9641125
9646347,9641125,9641112,9641129,9641126,9641126
9646347,9641125,9641112,9641125,9641128,9641128
9646347,9641125,9641112,9641125,9641128,9665106
9646347,9641125,9641112,9641125,9641128,9641112
9646347,9641125,9641112,9641125,9641128,9641129
9646347,9641125,9641112,9641125,9641128,9641125
9646347,9641125,9641112,9641125,9641128,9641126
9646347,9641125,9641112,9641125,9665106,9641128
9646347,9641125,9641112,9641125,9665106,9665106
9646347,9641125,9641112,9641125,9665106,9641112
9646347,9641125,9641112,9641125,9665106,9641129
9646347,9641125,9641112,9641125,9665106,9641125
9646347,9641125,9641112,9641125,9665106,9641126
9646347,9641125,9641112,9641125,9641112,9641128
9646347,9641125,9641112,9641125,9641112,9665106
9646347,9641125,9641112,9641125,9641112,9641112
9646347,9641125,9641112,9641125,9641112,9641129
9646347,9641125,9641112,9641125,9641112,9641125
9646347,9641125,9641112,9641125,9641112,9641126
9646347,9641125,9641112,9641125,9641129,9641128
9646347,9641125,9641112,9641125,9641129,9665106
9646347,9641125,9641112,9641125,9641129,9641112
9646347,9641125,9641112,9641125,9641129,9641129
9646347,9641125,9641112,9641125,9641129,9641125
9646347,9641125,9641112,9641125,9641129,9641126
9646347,9641125,9641112,9641125,9641125,9641128
9646347,9641125,9641112,9641125,9641125,9665106
9646347,9641125,9641112,9641125,9641125,9641112
9646347,9641125,9641112,9641125,9641125,9641129
9646347,9641125,9641112,9641125,9641125,9641125
9646347,9641125,9641112,9641125,9641125,9641126
9646347,9641125,9641112,9641125,9641126,9641128
9646347,9641125,9641112,9641125,9641126,9665106
9646347,9641125,9641112,9641125,9641126,9641112
9646347,9641125,9641112,9641125,9641126,9641129
9646347,9641125,9641112,9641125,9641126,9641125
9646347,9641125,9641112,9641125,9641126,9641126
9646347,9641125,9641112,9641126,9641128,9641128
9646347,9641125,9641112,9641126,9641128,9665106
9646347,9641125,9641112,9641126,9641128,9641112
9646347,9641125,9641112,9641126,9641128,9641129
9646347,9641125,9641112,9641126,9641128,9641125
9646347,9641125,9641112,9641126,9641128,9641126
9646347,9641125,9641112,9641126,9665106,9641128
9646347,9641125,9641112,9641126,9665106,9665106
9646347,9641125,9641112,9641126,9665106,9641112
9646347,9641125,9641112,9641126,9665106,9641129
9646347,9641125,9641112,9641126,9665106,9641125
9646347,9641125,9641112,9641126,9665106,9641126
9646347,9641125,9641112,9641126,9641112,9641128
9646347,9641125,9641112,9641126,9641112,9665106
9646347,9641125,9641112,9641126,9641112,9641112
9646347,9641125,9641112,9641126,9641112,9641129
9646347,9641125,9641112,9641126,9641112,9641125
9646347,9641125,9641112,9641126,9641112,9641126
9646347,9641125,9641112,9641126,9641129,9641128
9646347,9641125,9641112,9641126,9641129,9665106
9646347,9641125,9641112,9641126,9641129,9641112
9646347,9641125,9641112,9641126,9641129,9641129
9646347,9641125,9641112,9641126,9641129,9641125
9646347,9641125,9641112,9641126,9641129,9641126
9646347,9641125,9641112,9641126,9641125,9641128
9646347,9641125,9641112,9641126,9641125,9665106
9646347,9641125,9641112,9641126,9641125,9641112
9646347,9641125,9641112,9641126,9641125,9641129
9646347,9641125,9641112,9641126,9641125,9641125
9646347,9641125,9641112,9641126,9641125,9641126
9646347,9641125,9641112,9641126,9641126,9641128
9646347,9641125,9641112,9641126,9641126,9665106
9646347,9641125,9641112,9641126,9641126,9641112
9646347,9641125,9641112,9641126,9641126,9641129
9646347,9641125,9641112,9641126,9641126,9641125
9646347,9641125,9641112,9641126,9641126,9641126
9646347,9641125,9641129,9641128,9641128,9641128
9646347,9641125,9641129,9641128,9641128,9665106
9646347,9641125,9641129,9641128,9641128,9641112
9646347,9641125,9641129,9641128,9641128,9641129
9646347,9641125,9641129,9641128,9641128,9641125
9646347,9641125,9641129,9641128,9641128,9641126
9646347,9641125,9641129,9641128,9665106,9641128
9646347,9641125,9641129,9641128,9665106,9665106
9646347,9641125,9641129,9641128,9665106,9641112
9646347,9641125,9641129,9641128,9665106,9641129
9646347,9641125,9641129,9641128,9665106,9641125
9646347,9641125,9641129,9641128,9665106,9641126
9646347,9641125,9641129,9641128,9641112,9641128
9646347,9641125,9641129,9641128,9641112,9665106
9646347,9641125,9641129,9641128,9641112,9641112
9646347,9641125,9641129,9641128,9641112,9641129
9646347,9641125,9641129,9641128,9641112,9641125
9646347,9641125,9641129,9641128,9641112,9641126
9646347,9641125,9641129,9641128,9641129,9641128
9646347,9641125,9641129,9641128,9641129,9665106
9646347,9641125,9641129,9641128,9641129,9641112
9646347,9641125,9641129,9641128,9641129,9641129
9646347,9641125,9641129,9641128,9641129,9641125
9646347,9641125,9641129,9641128,9641129,9641126
9646347,9641125,9641129,9641128,9641125,9641128
9646347,9641125,9641129,9641128,9641125,9665106
9646347,9641125,9641129,9641128,9641125,9641112
9646347,9641125,9641129,9641128,9641125,9641129
9646347,9641125,9641129,9641128,9641125,9641125
9646347,9641125,9641129,9641128,9641125,9641126
9646347,9641125,9641129,9641128,9641126,9641128
9646347,9641125,9641129,9641128,9641126,9665106
9646347,9641125,9641129,9641128,9641126,9641112
9646347,9641125,9641129,9641128,9641126,9641129
9646347,9641125,9641129,9641128,9641126,9641125
9646347,9641125,9641129,9641128,9641126,9641126
9646347,9641125,9641129,9665106,9641128,9641128
9646347,9641125,9641129,9665106,9641128,9665106
9646347,9641125,9641129,9665106,9641128,9641112
9646347,9641125,9641129,9665106,9641128,9641129
9646347,9641125,9641129,9665106,9641128,9641125
9646347,9641125,9641129,9665106,9641128,9641126
9646347,9641125,9641129,9665106,9665106,9641128
9646347,9641125,9641129,9665106,9665106,9665106
9646347,9641125,9641129,9665106,9665106,9641112
9646347,9641125,9641129,9665106,9665106,9641129
9646347,9641125,9641129,9665106,9665106,9641125
9646347,9641125,9641129,9665106,9665106,9641126
9646347,9641125,9641129,9665106,9641112,9641128
9646347,9641125,9641129,9665106,9641112,9665106
9646347,9641125,9641129,9665106,9641112,9641112
9646347,9641125,9641129,9665106,9641112,9641129
9646347,9641125,9641129,9665106,9641112,9641125
9646347,9641125,9641129,9665106,9641112,9641126
9646347,9641125,9641129,9665106,9641129,9641128
9646347,9641125,9641129,9665106,9641129,9665106
9646347,9641125,9641129,9665106,9641129,9641112
9646347,9641125,9641129,9665106,9641129,9641129
9646347,9641125,9641129,9665106,9641129,9641125
9646347,9641125,9641129,9665106,9641129,9641126
9646347,9641125,9641129,9665106,9641125,9641128
9646347,9641125,9641129,9665106,9641125,9665106
9646347,9641125,9641129,9665106,9641125,9641112
9646347,9641125,9641129,9665106,9641125,9641129
9646347,9641125,9641129,9665106,9641125,9641125
9646347,9641125,9641129,9665106,9641125,9641126
9646347,9641125,9641129,9665106,9641126,9641128
9646347,9641125,9641129,9665106,9641126,9665106
9646347,9641125,9641129,9665106,9641126,9641112
9646347,9641125,9641129,9665106,9641126,9641129
9646347,9641125,9641129,9665106,9641126,9641125
9646347,9641125,9641129,9665106,9641126,9641126
9646347,9641125,9641129,9641112,9641128,9641128
9646347,9641125,9641129,9641112,9641128,9665106
9646347,9641125,9641129,9641112,9641128,9641112
9646347,9641125,9641129,9641112,9641128,9641129
9646347,9641125,9641129,9641112,9641128,9641125
9646347,9641125,9641129,9641112,9641128,9641126
9646347,9641125,9641129,9641112,9665106,9641128
9646347,9641125,9641129,9641112,9665106,9665106
9646347,9641125,9641129,9641112,9665106,9641112
9646347,9641125,9641129,9641112,9665106,9641129
9646347,9641125,9641129,9641112,9665106,9641125
9646347,9641125,9641129,9641112,9665106,9641126
9646347,9641125,9641129,9641112,9641112,9641128
9646347,9641125,9641129,9641112,9641112,9665106
9646347,9641125,9641129,9641112,9641112,9641112
9646347,9641125,9641129,9641112,9641112,9641129
9646347,9641125,9641129,9641112,9641112,9641125
9646347,9641125,9641129,9641112,9641112,9641126
9646347,9641125,9641129,9641112,9641129,9641128
9646347,9641125,9641129,9641112,9641129,9665106
9646347,9641125,9641129,9641112,9641129,9641112
9646347,9641125,9641129,9641112,9641129,9641129
9646347,9641125,9641129,9641112,9641129,9641125
9646347,9641125,9641129,9641112,9641129,9641126
9646347,9641125,9641129,9641112,9641125,9641128
9646347,9641125,9641129,9641112,9641125,9665106
9646347,9641125,9641129,9641112,9641125,9641112
9646347,9641125,9641129,9641112,9641125,9641129
9646347,9641125,9641129,9641112,9641125,9641125
9646347,9641125,9641129,9641112,9641125,9641126
9646347,9641125,9641129,9641112,9641126,9641128
9646347,9641125,9641129,9641112,9641126,9665106
9646347,9641125,9641129,9641112,9641126,9641112
9646347,9641125,9641129,9641112,9641126,9641129
9646347,9641125,9641129,9641112,9641126,9641125
9646347,9641125,9641129,9641112,9641126,9641126
9646347,9641125,9641129,9641129,9641128,9641128
9646347,9641125,9641129,9641129,9641128,9665106
9646347,9641125,9641129,9641129,9641128,9641112
9646347,9641125,9641129,9641129,9641128,9641129
9646347,9641125,9641129,9641129,9641128,9641125
9646347,9641125,9641129,9641129,9641128,9641126
9646347,9641125,9641129,9641129,9665106,9641128
9646347,9641125,9641129,9641129,9665106,9665106
9646347,9641125,9641129,9641129,9665106,9641112
9646347,9641125,9641129,9641129,9665106,9641129
9646347,9641125,9641129,9641129,9665106,9641125
9646347,9641125,9641129,9641129,9665106,9641126
9646347,9641125,9641129,9641129,9641112,9641128
9646347,9641125,9641129,9641129,9641112,9665106
9646347,9641125,9641129,9641129,9641112,9641112
9646347,9641125,9641129,9641129,9641112,9641129
9646347,9641125,9641129,9641129,9641112,9641125
9646347,9641125,9641129,9641129,9641112,9641126
9646347,9641125,9641129,9641129,9641129,9641128
9646347,9641125,9641129,9641129,9641129,9665106
9646347,9641125,9641129,9641129,9641129,9641112
9646347,9641125,9641129,9641129,9641129,9641129
9646347,9641125,9641129,9641129,9641129,9641125
9646347,9641125,9641129,9641129,9641129,9641126
9646347,9641125,9641129,9641129,9641125,9641128
9646347,9641125,9641129,9641129,9641125,9665106
9646347,9641125,9641129,9641129,9641125,9641112
9646347,9641125,9641129,9641129,9641125,9641129
9646347,9641125,9641129,9641129,9641125,9641125
9646347,9641125,9641129,9641129,9641125,9641126
9646347,9641125,9641129,9641129,9641126,9641128
9646347,9641125,9641129,9641129,9641126,9665106
9646347,9641125,9641129,9641129,9641126,9641112
